Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,State_abb,Profit Margin,Delivery Days,Year,Quarter,Month,Month_Name,Year_Month,Discount Category,Acquisition_Channel,CAC,Acquisition_Campaign,LTV_CAC_Ratio,Discount_Cost
3479,CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,OFF-AR-10003056,Office Supplies,Art,Newell 341,8.56,2,0.0,2.4824,CA,0.29,6,2016,4,12,Dec,2016-12,No Discount,Direct,4.56,Word_of_Mouth,-59.3,0.0
3480,CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,45.36,7,0.0,21.7728,CA,0.48,6,2016,4,12,Dec,2016-12,No Discount,Direct,4.56,Word_of_Mouth,-59.3,0.0
3481,CA-2016-131289,2016-12-08,2016-12-14,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,6,0.2,-195.4788,CA,-0.1375,6,2016,4,12,Dec,2016-12,Low (1-20%),Direct,4.56,Word_of_Mouth,-59.3,355.416
3482,CA-2014-124023,2014-04-07,2014-04-10,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608,South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,0.0,2.7776,AL,0.31,3,2014,2,4,Apr,2014-04,No Discount,Organic,11.27,Referral_Program,60.6,0.0
3483,CA-2014-124688,2014-08-27,2014-08-29,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000455,Technology,Phones,GE 30522EE2,579.95,5,0.0,168.1855,VA,0.29,2,2014,3,8,Aug,2014-08,No Discount,Paid Search,7.97,Product_Category_PPC,41.59,0.0
3484,CA-2014-124688,2014-08-27,2014-08-29,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",29.12,4,0.0,12.5216,VA,0.42999999999999994,2,2014,3,8,Aug,2014-08,No Discount,Paid Search,7.97,Product_Category_PPC,41.59,0.0
3485,CA-2014-124688,2014-08-27,2014-08-29,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94,3,0.0,300.735,VA,0.25,2,2014,3,8,Aug,2014-08,No Discount,Paid Search,7.97,Product_Category_PPC,41.59,0.0
3486,CA-2016-151169,2016-10-21,2016-10-26,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Newark,Delaware,19711,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,7.92,4,0.0,3.564,DE,0.45,5,2016,4,10,Oct,2016-10,No Discount,Organic,9.89,SEO_Content,-37.58,0.0
3487,US-2016-134761,2016-11-30,2016-11-30,Same Day,DB-13210,Dean Braden,Consumer,United States,Hickory,North Carolina,28601,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,36.192,1,0.2,2.7144,NC,0.075,0,2016,4,11,Nov,2016-11,Low (1-20%),Organic,1.0,Blog_Traffic,169.97,9.048
3488,CA-2017-120705,2017-09-05,2017-09-11,Standard Class,MG-17875,Michael Grace,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,FL,-0.2,6,2017,3,9,Sep,2017-09,Low (1-20%),Paid Search,32.9,Product_Category_PPC,-14.31,36.796
3489,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,2,0.3,-5.8346,IL,-0.014285714285714285,4,2015,3,7,Jul,2015-07,Medium (21-40%),Social Media,5.58,Facebook_Prospecting,30.94,175.038
3490,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382.116,6,0.3,-92.7996,IL,-0.24285714285714285,4,2015,3,7,Jul,2015-07,Medium (21-40%),Social Media,5.58,Facebook_Prospecting,30.94,163.76399999999998
3491,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,5,0.2,6.0025,IL,0.08750000000000001,4,2015,3,7,Jul,2015-07,Low (1-20%),Social Media,5.58,Facebook_Prospecting,30.94,17.15
3492,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.504,3,0.2,48.9942,IL,0.11249999999999999,4,2015,3,7,Jul,2015-07,Low (1-20%),Social Media,5.58,Facebook_Prospecting,30.94,108.876
3493,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",11.168,2,0.2,3.7692,IL,0.3375,4,2015,3,7,Jul,2015-07,Low (1-20%),Social Media,5.58,Facebook_Prospecting,30.94,2.792
3494,CA-2017-142034,2017-09-24,2017-09-28,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,4,0.0,12.96,MN,0.18000000000000002,4,2017,3,9,Sep,2017-09,No Discount,Email,6.29,Promotional_Blast,121.45,0.0
3495,CA-2017-142034,2017-09-24,2017-09-28,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655.9,5,0.0,275.478,MN,0.42000000000000004,4,2017,3,9,Sep,2017-09,No Discount,Email,6.29,Promotional_Blast,121.45,0.0
3496,CA-2017-142034,2017-09-24,2017-09-28,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,4,0.0,181.176,MN,0.3,4,2017,3,9,Sep,2017-09,No Discount,Email,6.29,Promotional_Blast,121.45,0.0
3497,CA-2016-107328,2016-08-08,2016-08-15,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2,0.2,12.8256,CA,0.024999999999999998,7,2016,3,8,Aug,2016-08,Low (1-20%),Social Media,23.59,Facebook_Prospecting,8.96,128.256
3498,CA-2016-107328,2016-08-08,2016-08-15,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,6,0.0,136.6176,CA,0.28,7,2016,3,8,Aug,2016-08,No Discount,Social Media,23.59,Facebook_Prospecting,8.96,0.0
3499,CA-2016-107328,2016-08-08,2016-08-15,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,15.24,5,0.2,5.334,CA,0.35,7,2016,3,8,Aug,2016-08,Low (1-20%),Social Media,23.59,Facebook_Prospecting,8.96,3.8100000000000005
3500,CA-2016-108616,2016-09-29,2016-10-03,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,36608,South,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,209.97,3,0.0,71.3898,AL,0.33999999999999997,4,2016,3,9,Sep,2016-09,No Discount,Email,4.95,Welcome_Series,11.12,0.0
3501,CA-2016-108616,2016-09-29,2016-10-03,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,36608,South,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,3,0.0,30.2112,AL,0.48000000000000004,4,2016,3,9,Sep,2016-09,No Discount,Email,4.95,Welcome_Series,11.12,0.0
3502,CA-2016-108616,2016-09-29,2016-10-03,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,36608,South,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",25.92,9,0.0,7.776,AL,0.3,4,2016,3,9,Sep,2016-09,No Discount,Email,4.95,Welcome_Series,11.12,0.0
3503,CA-2017-125115,2017-04-10,2017-04-10,Same Day,RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,78745,Central,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10.368,2,0.2,3.6288,TX,0.35,0,2017,2,4,Apr,2017-04,Low (1-20%),Social Media,8.03,Facebook_Prospecting,4.37,2.592
3504,CA-2017-125115,2017-04-10,2017-04-10,Same Day,RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,95.736,3,0.2,20.3439,TX,0.2125,0,2017,2,4,Apr,2017-04,Low (1-20%),Social Media,8.03,Facebook_Prospecting,4.37,23.934
3505,CA-2016-150945,2016-12-18,2016-12-20,Second Class,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,10009,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08,4,0.0,117.0104,NY,0.13,2,2016,4,12,Dec,2016-12,No Discount,Organic,11.17,Referral_Program,10.98,0.0
3506,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10000369,Technology,Phones,HTC One Mini,201.584,2,0.2,20.1584,TX,0.1,4,2014,2,6,Jun,2014-06,Low (1-20%),Paid Search,32.81,Product_Category_PPC,-9.66,50.396
3507,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,3.392,4,0.8,-5.088,TX,-1.5,4,2014,2,6,Jun,2014-06,High (>40%),Paid Search,32.81,Product_Category_PPC,-9.66,13.568000000000005
3508,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",193.0656,4,0.32,-19.8744,TX,-0.10294117647058824,4,2014,2,6,Jun,2014-06,Medium (21-40%),Paid Search,32.81,Product_Category_PPC,-9.66,90.85440000000001
3509,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3,0.2,5.4432,TX,0.35000000000000003,4,2014,2,6,Jun,2014-06,Low (1-20%),Paid Search,32.81,Product_Category_PPC,-9.66,3.888
3510,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",11.648,2,0.2,4.0768,TX,0.35000000000000003,4,2014,2,6,Jun,2014-06,Low (1-20%),Paid Search,32.81,Product_Category_PPC,-9.66,2.912
3511,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,418.8,2,0.4,-97.72,TX,-0.23333333333333334,4,2014,2,6,Jun,2014-06,Medium (21-40%),Paid Search,32.81,Product_Category_PPC,-9.66,279.2
3512,CA-2014-166863,2014-06-20,2014-06-24,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,509.488,7,0.2,-127.372,TX,-0.25,4,2014,2,6,Jun,2014-06,Low (1-20%),Paid Search,32.81,Product_Category_PPC,-9.66,127.37200000000001
3513,CA-2017-140326,2017-09-04,2017-09-06,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174,9,0.3,-117.882,IL,-0.14285714285714288,2,2017,3,9,Sep,2017-09,Medium (21-40%),Email,8.92,Re_Engagement,242.62,353.64599999999996
3514,CA-2017-140326,2017-09-04,2017-09-06,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",17.76,3,0.2,5.55,IL,0.31249999999999994,2,2017,3,9,Sep,2017-09,Low (1-20%),Email,8.92,Re_Engagement,242.62,4.44
3515,CA-2017-140326,2017-09-04,2017-09-06,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",6.912,3,0.2,0.864,IL,0.125,2,2017,3,9,Sep,2017-09,Low (1-20%),Email,8.92,Re_Engagement,242.62,1.7279999999999998
3516,CA-2016-168536,2016-12-20,2016-12-24,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0.0,8.619,MS,0.13,4,2016,4,12,Dec,2016-12,No Discount,Paid Search,45.51,Brand_Awareness_PPC,1.14,0.0
3517,US-2016-113649,2016-08-09,2016-08-12,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,30.816,9,0.2,9.63,NC,0.31250000000000006,3,2016,3,8,Aug,2016-08,Low (1-20%),Social Media,1.93,Facebook_Prospecting,51.37,7.704
3518,US-2016-113649,2016-08-09,2016-08-12,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,44.784,2,0.2,4.4784,NC,0.09999999999999999,3,2016,3,8,Aug,2016-08,Low (1-20%),Social Media,1.93,Facebook_Prospecting,51.37,11.196
3519,US-2016-113649,2016-08-09,2016-08-12,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,569.536,4,0.2,64.0728,NC,0.11250000000000002,3,2016,3,8,Aug,2016-08,Low (1-20%),Social Media,1.93,Facebook_Prospecting,51.37,142.384
3520,CA-2015-124975,2015-06-22,2015-06-25,First Class,MG-17875,Michael Grace,Home Office,United States,Aurora,Illinois,60505,Central,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,796.425,7,0.5,-525.6405,IL,-0.66,3,2015,2,6,Jun,2015-06,High (>40%),Paid Search,32.9,Product_Category_PPC,-14.31,796.425
3521,CA-2015-168767,2015-04-10,2015-04-15,Standard Class,DM-12955,Dario Medina,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.832,2,0.2,4.3308,CA,0.33749999999999997,5,2015,2,4,Apr,2015-04,Low (1-20%),Display,60.74,Prospecting_Display,1.79,3.208
3522,CA-2016-114482,2016-11-21,2016-11-25,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,40.46,7,0.0,19.8254,IA,0.48999999999999994,4,2016,4,11,Nov,2016-11,No Discount,Direct,2.37,Sales_Outreach,556.56,0.0
3523,CA-2016-114482,2016-11-21,2016-11-25,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,50315,Central,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,404.94,3,0.0,109.3338,IA,0.27,4,2016,4,11,Nov,2016-11,No Discount,Direct,2.37,Sales_Outreach,556.56,0.0
3524,CA-2016-137673,2016-09-05,2016-09-10,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116.0,8,0.0,29.0,CA,0.25,5,2016,3,9,Sep,2016-09,No Discount,Paid Search,43.73,Product_Category_PPC,15.66,0.0
3525,CA-2016-132731,2016-11-24,2016-11-28,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75081,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.552,6,0.2,49.3164,TX,0.075,4,2016,4,11,Nov,2016-11,Low (1-20%),Display,68.65,Prospecting_Display,12.25,164.388
3526,CA-2017-148922,2017-12-10,2017-12-15,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97,3,0.0,257.9871,MS,0.43,5,2017,4,12,Dec,2017-12,No Discount,Organic,9.99,SEO_Content,76.42,0.0
3527,CA-2017-148922,2017-12-10,2017-12-15,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,38.97,3,0.0,0.7794,MS,0.02,5,2017,4,12,Dec,2017-12,No Discount,Organic,9.99,SEO_Content,76.42,0.0
3528,CA-2017-148922,2017-12-10,2017-12-15,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,45.84,8,0.0,22.0032,MS,0.48,5,2017,4,12,Dec,2017-12,No Discount,Organic,9.99,SEO_Content,76.42,0.0
3529,CA-2016-130680,2016-06-24,2016-06-29,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,San Diego,California,92024,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,38.24,4,0.2,-9.56,CA,-0.25,5,2016,2,6,Jun,2016-06,Low (1-20%),Paid Search,27.91,Brand_Awareness_PPC,39.22,9.56
3530,CA-2015-141145,2015-09-17,2015-09-23,Standard Class,DB-13405,Denny Blanton,Consumer,United States,Orlando,Florida,32839,South,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,87.168,3,0.2,10.896,FL,0.125,6,2015,3,9,Sep,2015-09,Low (1-20%),Social Media,21.96,Facebook_Prospecting,19.99,21.792
3531,US-2016-152835,2016-05-19,2016-05-23,Standard Class,RP-19855,Roy Phan,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.4,5,0.0,6.206,IN,0.29000000000000004,4,2016,2,5,May,2016-05,No Discount,Display,9.32,Retargeting_Display,63.8,0.0
3532,CA-2016-155565,2016-05-28,2016-05-28,Same Day,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.372,NY,0.28,0,2016,2,5,May,2016-05,No Discount,Display,38.63,Prospecting_Display,36.07,0.0
3533,CA-2014-110849,2014-04-18,2014-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287.968,4,0.2,97.1892,CA,0.33749999999999997,5,2014,2,4,Apr,2014-04,Low (1-20%),Display,64.47,Prospecting_Display,3.55,71.992
3534,CA-2014-110849,2014-04-18,2014-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,13.12,4,0.0,3.8048,CA,0.29000000000000004,5,2014,2,4,Apr,2014-04,No Discount,Display,64.47,Prospecting_Display,3.55,0.0
3535,CA-2014-110849,2014-04-18,2014-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75,5,0.0,3.5475,CA,0.33,5,2014,2,4,Apr,2014-04,No Discount,Display,64.47,Prospecting_Display,3.55,0.0
3536,CA-2014-110849,2014-04-18,2014-04-23,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,2,0.0,3.6022,CA,0.31,5,2014,2,4,Apr,2014-04,No Discount,Display,64.47,Prospecting_Display,3.55,0.0
3537,CA-2016-145842,2016-06-17,2016-06-20,Second Class,FM-14380,Fred McMath,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.0,0.4074,NY,0.009999999999999998,3,2016,2,6,Jun,2016-06,No Discount,Paid Search,32.68,Brand_Awareness_PPC,5.86,0.0
3538,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83.25,3,0.0,14.985,KY,0.18,0,2014,2,5,May,2014-05,No Discount,Display,33.74,Prospecting_Display,-61.73,0.0
3539,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,0.0,4.536,KY,0.48,0,2014,2,5,May,2014-05,No Discount,Display,33.74,Prospecting_Display,-61.73,0.0
3540,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10003121,Office Supplies,Labels,Avery 506,20.65,5,0.0,9.499,KY,0.4600000000000001,0,2014,2,5,May,2014-05,No Discount,Display,33.74,Prospecting_Display,-61.73,0.0
3541,CA-2014-158771,2014-05-09,2014-05-09,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45.36,7,0.0,21.7728,KY,0.48,0,2014,2,5,May,2014-05,No Discount,Display,33.74,Prospecting_Display,-61.73,0.0
3542,CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,5.352,3,0.2,1.6056,OH,0.3,2,2016,3,9,Sep,2016-09,Low (1-20%),Paid Search,22.74,Brand_Awareness_PPC,52.75,1.338
3543,CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098,OH,-0.07142857142857142,2,2016,3,9,Sep,2016-09,Medium (21-40%),Paid Search,22.74,Brand_Awareness_PPC,52.75,42.588
3544,CA-2016-157511,2016-09-18,2016-09-20,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.672,1,0.2,0.3674,OH,0.13749999999999998,2,2016,3,9,Sep,2016-09,Low (1-20%),Paid Search,22.74,Brand_Awareness_PPC,52.75,0.668
3545,CA-2017-121216,2017-12-23,2017-12-25,Second Class,MM-17920,Michael Moore,Consumer,United States,College Station,Texas,77840,Central,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,28.672,8,0.2,10.3936,TX,0.3625,2,2017,4,12,Dec,2017-12,Low (1-20%),Paid Search,25.52,Product_Category_PPC,3.22,7.167999999999999
3546,CA-2017-121216,2017-12-23,2017-12-25,Second Class,MM-17920,Michael Moore,Consumer,United States,College Station,Texas,77840,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,29.312,8,0.8,-74.7456,TX,-2.55,2,2017,4,12,Dec,2017-12,High (>40%),Paid Search,25.52,Product_Category_PPC,3.22,117.24800000000003
3547,CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,105.98,7,0.0,4.2392,KY,0.04,2,2017,4,10,Oct,2017-10,No Discount,Email,2.17,Welcome_Series,146.76,0.0
3548,CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.0,10.518,KY,0.3,2,2017,4,10,Oct,2017-10,No Discount,Email,2.17,Welcome_Series,146.76,0.0
3549,CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",33.94,1,0.0,9.1638,KY,0.27,2,2017,4,10,Oct,2017-10,No Discount,Email,2.17,Welcome_Series,146.76,0.0
3550,CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,30.0,8,0.0,14.4,KY,0.48000000000000004,2,2017,4,10,Oct,2017-10,No Discount,Email,2.17,Welcome_Series,146.76,0.0
3551,CA-2016-152555,2016-03-29,2016-04-02,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,0.2,15.9348,IL,0.35,4,2016,1,3,Mar,2016-03,Low (1-20%),Direct,1.0,Word_of_Mouth,1859.47,11.382
3552,CA-2016-152555,2016-03-29,2016-04-02,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6,0.3,-36.1764,IL,-0.04285714285714286,4,2016,1,3,Mar,2016-03,Medium (21-40%),Direct,1.0,Word_of_Mouth,1859.47,361.764
